,GEOID,water,tree_canopy_perc,potential_tree_canopy,impervious_surface,area,water_acres,tree_canopy_perc_acres,potential_tree_canopy_acres,impervious_surface_acres,poverty_percent,poverty_percent_normalized,incorporated_place_name,incorporated_place_mean_tree_equity_score,poc_percent,poc_percent_normalized,unemployment_rate,unemployment_rate_normalized,dependent_ratio,dependent_ratio_normalized,child_percent,senior_percent,tree_equity_score,congressional_district,mental_health,health_normalized,total_population,tree_canopy_goal,tree_canopy_gap,temperature,temperature_normalized,holc_grade,afternoon_air_average_temperature,evening_air_average_temperature,equity_index,tree_canopy_gap_max
151,517600710011,0.0,0.39742583045986823,0.40678179149040505,0.31567251498288335,159.2350479292929,0.0,63.284121161616156,64.77391806473828,50.26612805325986,0.421389396709324,0.421389396709324,Richmond,82.27933240206322,0.948811700182815,0.948303513090768,0.041450777202072,0.109417860408412,0.823333333333333,0.281477331842569,0.30073126142596,0.150822669104205,91.72473219223336,VA Congressional District 4,19.0,0.525017411833817,1094.0,0.48,0.082574169540132,71.22083333333333,0.480029482439644,,90.52014853371676,87.49193837215385,0.460939166054089,0.459944858941182
152,517600710012,0.0,0.48484958614611634,0.3172478489592324,0.327045646584229,217.57706624426078,0.0,105.49215052341597,69.02585624885215,71.1576323117539,0.847115384615385,0.847115384615385,Richmond,82.27933240206322,0.868997668997669,0.867697104339704,0.11978221415608,0.316189815309064,1.346827133479212,0.461616949125071,0.453613053613054,0.12027972027972,100.0,VA Congressional District 4,19.0,0.525017411833817,2145.0,0.4,0.0,71.37003058103976,0.49614218147562,,90.74300252224353,87.26844519364566,0.58562980778311,0.459944858941182
153,517600710013,0.009812630146846208,0.37528519506712327,0.29766591735120485,0.44516691527132923,117.61957669880624,1.154157404173996,44.14088578512397,35.011339196510555,52.36034413452709,0.428054298642534,0.428054298642534,Richmond,82.27933240206322,0.772077375946173,0.769814606212787,0.151702786377709,0.40045073757057,0.637741046831956,0.217613111384512,0.11690496215307,0.272497897392767,97.47152335626686,VA Congressional District 4,19.0,0.525017411833817,1189.0,0.4,0.024714804932877,71.24242424242425,0.482361213255347,,91.657553939375,87.10252039999797,0.470551896483261,0.459944858941182
154,517600710014,0.0,0.2562836600160142,0.45742522129232527,0.5897248516491351,180.2266297704316,0.0,46.189140309917356,82.44020600550965,106.28412250459138,0.233766233766234,0.233766233766234,Richmond,82.27933240206322,0.784600389863548,0.782461946080605,0.138075313807531,0.364478218065469,0.426981919332406,0.145088721303898,0.073099415204678,0.226120857699805,77.30420151911372,VA Congressional District 4,19.0,0.525017411833817,1026.0,0.48,0.223716339983986,73.70995145631068,0.748844167677295,,91.60903153226462,88.50993666967966,0.466609449787886,0.459944858941182
155,517600710021,0.0,0.27723836064082175,0.5129729525675363,0.40848466428099206,255.28704070018364,0.0,70.77536065656565,130.955347020202,104.28084111570247,0.265395894428152,0.265395894428152,Richmond,82.27933240206322,0.623456790123457,0.619718545260062,0.01311084624553,0.034608777956951,0.683602771362587,0.233394603930481,0.281207133058985,0.12482853223594,85.19460243263433,VA Congressional District 4,13.7,0.301774048118648,1458.0,0.48,0.202761639359178,71.96302816901408,0.560183521453223,C,91.32710823396553,88.08020952168356,0.335845898524586,0.459944858941182
156,517600710022,0.0,0.28654242252494955,0.4941611650185439,0.3772600531963769,303.8857032529844,0.0,87.07614558080809,150.16851315197428,114.6439365748393,0.443496801705757,0.443496801705757,Richmond,82.27933240206322,0.745557924662402,0.743031875178004,0.061444969615125,0.162196647734043,0.523551705468327,0.178319380980727,0.200426439232409,0.143212508884151,89.79457917642388,VA Congressional District 4,13.7,0.301774048118648,2814.0,0.4,0.11345757747505,72.82693700217234,0.65348217968712,,91.03032021345686,87.93411050249225,0.41371682223405,0.459944858941182
157,517600711001,3.1731777630048724e-06,0.4850090673842302,0.3231249236451678,0.253377461798785,311.49135242883375,0.000988417432895489,151.07613033976122,100.65061946969696,78.9248882506887,0.303197353914002,0.303197353914002,Richmond,82.27933240206322,0.574630945872061,0.570407967897867,0.032258064516129,0.085151802656546,0.53956228956229,0.183828788141523,0.228540185893931,0.121924548933844,100.0,VA Congressional District 4,13.5,0.285240490722854,1829.0,0.48,0.0,69.04689564068693,0.245253008321977,B,90.42359028270936,86.27842389499281,0.278846568609128,0.459944858941182
158,517600711002,0.0,0.544452829861337,0.2123534539965909,0.28418105560832585,113.94462902203855,0.0,62.037475718549125,24.19653553719008,32.380904956382,0.22439585730725,0.22439585730725,Richmond,82.27933240206322,0.407364787111622,0.401481224528796,0.199013157894737,0.525336203560371,0.433993399339934,0.147501443908803,0.018411967779056,0.284234752589183,100.0,VA Congressional District 4,13.5,0.285240490722854,869.0,0.48,0.0,68.91976516634051,0.231523431517214,B,91.01272105984484,86.22611422219212,0.302579775257548,0.459944858941182
159,517600711003,0.0,0.41604373937874267,0.33264130700981226,0.3498988688477513,198.77162359733697,0.0,82.69768956381999,66.11965266988061,69.54996625573919,0.497168030207678,0.497168030207678,Richmond,82.27933240206322,0.69608452454941,0.693067313150532,0.245436105476673,0.647879131368572,0.344193817878028,0.116600481505488,0.142945929148539,0.113113735239279,100.0,VA Congressional District 4,13.5,0.285240490722854,1609.0,0.4,0.0,70.77877094972067,0.432288533784262,B,91.05621791632812,87.12803406148689,0.445373996789898,0.459944858941182
160,517600711004,0.0,0.6090852489700683,0.24048814665803814,0.20078581935519113,443.3192277066115,0.0,270.01920218089987,106.61301944903579,89.01221437098255,0.209036144578313,0.209036144578313,Richmond,82.27933240206322,0.452409638554217,0.446973272149972,0.04051724137931,0.106953600405679,0.30503144654088,0.103124305507638,0.180722891566265,0.053012048192771,100.0,VA Congressional District 4,13.5,0.285240490722854,1660.0,0.48,0.0,68.64110275689222,0.201429018884918,,89.91688839737121,86.00614017847795,0.225459472041562,0.459944858941182
